STATE,COUNTY,STNAME,CTYNAME,population,fips,STATE_ABBREV,merge_key,County Code,Deaths,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,BUYER_STATE,BUYER_COUNTY,TOTAL_MME,merge_on_arcos,Year
12,115,Florida,Sarasota County,371361,12115,FL,"SARASOTA COUNTY, FL",12115,76.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SARASOTA,436639651.1967477,"SARASOTA COUNTY, FL",2006
12,117,Florida,Seminole County,413218,12117,FL,"SEMINOLE COUNTY, FL",12117,37.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SEMINOLE,388480768.614547,"SEMINOLE COUNTY, FL",2006
12,119,Florida,Sumter County,76202,12119,FL,"SUMTER COUNTY, FL",12119,,,,FL,SUMTER,33697264.43555825,"SUMTER COUNTY, FL",2006
12,121,Florida,Suwannee County,39533,12121,FL,"SUWANNEE COUNTY, FL",12121,,,,FL,SUWANNEE,25775146.3787521,"SUWANNEE COUNTY, FL",2006
12,123,Florida,Taylor County,20793,12123,FL,"TAYLOR COUNTY, FL",12123,,,,FL,TAYLOR,13580516.32429,"TAYLOR COUNTY, FL",2006
12,125,Florida,Union County,14873,12125,FL,"UNION COUNTY, FL",12125,,,,FL,UNION,9309242.620413,"UNION COUNTY, FL",2006
12,127,Florida,Volusia County,494748,12127,FL,"VOLUSIA COUNTY, FL",12127,59.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
12,129,Florida,Wakulla County,27785,12129,FL,"WAKULLA COUNTY, FL",12129,,,,FL,WAKULLA,12679556.169515,"WAKULLA COUNTY, FL",2006
12,131,Florida,Walton County,51145,12131,FL,"WALTON COUNTY, FL",12131,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,WALTON,44414844.7140995,"WALTON COUNTY, FL",2006
12,133,Florida,Washington County,22860,12133,FL,"WASHINGTON COUNTY, FL",12133,,,,FL,WASHINGTON,20566025.68105875,"WASHINGTON COUNTY, FL",2006
13,1,Georgia,Appling County,17725,13001,GA,"APPLING COUNTY, GA",13001,,,,GA,APPLING,11565153.50408425,"APPLING COUNTY, GA",2006
13,3,Georgia,Atkinson County,8197,13003,GA,"ATKINSON COUNTY, GA",13003,,,,GA,ATKINSON,2430530.033547,"ATKINSON COUNTY, GA",2006
13,5,Georgia,Bacon County,10682,13005,GA,"BACON COUNTY, GA",13005,,,,GA,BACON,15944667.88537175,"BACON COUNTY, GA",2006
13,7,Georgia,Baker County,3877,13007,GA,"BAKER COUNTY, GA",13007,,,,GA,BAKER,26506.625338,"BAKER COUNTY, GA",2006
13,9,Georgia,Baldwin County,46513,13009,GA,"BALDWIN COUNTY, GA",13009,,,,GA,BALDWIN,23006351.478208706,"BALDWIN COUNTY, GA",2006
13,11,Georgia,Banks County,17076,13011,GA,"BANKS COUNTY, GA",13011,,,,GA,BANKS,6083763.803261,"BANKS COUNTY, GA",2006
13,13,Georgia,Barrow County,61395,13013,GA,"BARROW COUNTY, GA",13013,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,15,Georgia,Bartow County,92983,13015,GA,"BARTOW COUNTY, GA",13015,,,,GA,BARTOW,113820860.45550177,"BARTOW COUNTY, GA",2006
13,17,Georgia,Ben Hill County,17525,13017,GA,"BEN HILL COUNTY, GA",13017,,,,GA,BEN HILL,8545707.20028625,"BEN HILL COUNTY, GA",2006
13,19,Georgia,Berrien County,18051,13019,GA,"BERRIEN COUNTY, GA",13019,,,,GA,BERRIEN,7396442.0753887,"BERRIEN COUNTY, GA",2006
13,21,Georgia,Bibb County,154510,13021,GA,"BIBB COUNTY, GA",13021,,,,GA,BIBB,206217651.02112475,"BIBB COUNTY, GA",2006
13,23,Georgia,Bleckley County,12553,13023,GA,"BLECKLEY COUNTY, GA",13023,,,,GA,BLECKLEY,11556790.71629925,"BLECKLEY COUNTY, GA",2006
13,25,Georgia,Brantley County,16895,13025,GA,"BRANTLEY COUNTY, GA",13025,,,,GA,BRANTLEY,7422053.969702,"BRANTLEY COUNTY, GA",2006
13,27,Georgia,Brooks County,16309,13027,GA,"BROOKS COUNTY, GA",13027,,,,GA,BROOKS,6734388.500391,"BROOKS COUNTY, GA",2006
13,29,Georgia,Bryan County,27346,13029,GA,"BRYAN COUNTY, GA",13029,,,,GA,BRYAN,23866133.6297865,"BRYAN COUNTY, GA",2006
13,31,Georgia,Bulloch County,64304,13031,GA,"BULLOCH COUNTY, GA",13031,,,,GA,BULLOCH,25834726.2930035,"BULLOCH COUNTY, GA",2006
13,33,Georgia,Burke County,22875,13033,GA,"BURKE COUNTY, GA",13033,,,,GA,BURKE,7309427.371534,"BURKE COUNTY, GA",2006
13,35,Georgia,Butts County,22669,13035,GA,"BUTTS COUNTY, GA",13035,,,,GA,BUTTS,26890642.76938525,"BUTTS COUNTY, GA",2006
13,37,Georgia,Calhoun County,6350,13037,GA,"CALHOUN COUNTY, GA",13037,,,,GA,CALHOUN,1290482.8832985,"CALHOUN COUNTY, GA",2006
13,39,Georgia,Camden County,47086,13039,GA,"CAMDEN COUNTY, GA",13039,,,,GA,CAMDEN,55474906.03093155,"CAMDEN COUNTY, GA",2006
13,43,Georgia,Candler County,10388,13043,GA,"CANDLER COUNTY, GA",13043,,,,GA,CANDLER,7140347.6563345,"CANDLER COUNTY, GA",2006
13,45,Georgia,Carroll County,105853,13045,GA,"CARROLL COUNTY, GA",13045,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CARROLL,135833827.60398954,"CARROLL COUNTY, GA",2006
13,47,Georgia,Catoosa County,61095,13047,GA,"CATOOSA COUNTY, GA",13047,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CATOOSA,64530058.1970911,"CATOOSA COUNTY, GA",2006
13,49,Georgia,Charlton County,12089,13049,GA,"CHARLTON COUNTY, GA",13049,,,,GA,CHARLTON,4628802.0558495,"CHARLTON COUNTY, GA",2006
13,51,Georgia,Chatham County,246896,13051,GA,"CHATHAM COUNTY, GA",13051,18.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHATHAM,1597857271.4519446,"CHATHAM COUNTY, GA",2006
13,53,Georgia,Chattahoochee County,11828,13053,GA,"CHATTAHOOCHEE COUNTY, GA",13053,,,,,,,,2006
13,55,Georgia,Chattooga County,25640,13055,GA,"CHATTOOGA COUNTY, GA",13055,,,,GA,CHATTOOGA,16568164.2395135,"CHATTOOGA COUNTY, GA",2006
13,57,Georgia,Cherokee County,193241,13057,GA,"CHEROKEE COUNTY, GA",13057,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHEROKEE,89605462.4521417,"CHEROKEE COUNTY, GA",2006
13,59,Georgia,Clarke County,112074,13059,GA,"CLARKE COUNTY, GA",13059,,,,,,,,2006
13,61,Georgia,Clay County,3232,13061,GA,"CLAY COUNTY, GA",13061,,,,GA,CLAY,1503635.217685,"CLAY COUNTY, GA",2006
13,63,Georgia,Clayton County,258552,13063,GA,"CLAYTON COUNTY, GA",13063,18.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,65,Georgia,Clinch County,6828,13065,GA,"CLINCH COUNTY, GA",13065,,,,GA,CLINCH,3550522.42809975,"CLINCH COUNTY, GA",2006
13,67,Georgia,Cobb County,661913,13067,GA,"COBB COUNTY, GA",13067,49.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,69,Georgia,Coffee County,40702,13069,GA,"COFFEE COUNTY, GA",13069,,,,GA,COFFEE,42407775.2298795,"COFFEE COUNTY, GA",2006
13,71,Georgia,Colquitt County,43700,13071,GA,"COLQUITT COUNTY, GA",13071,,,,GA,COLQUITT,16254765.7558261,"COLQUITT COUNTY, GA",2006
13,73,Georgia,Columbia County,110845,13073,GA,"COLUMBIA COUNTY, GA",13073,,,,,,,,2006
13,75,Georgia,Cook County,16622,13075,GA,"COOK COUNTY, GA",13075,,,,GA,COOK,4322551.34449125,"COOK COUNTY, GA",2006
13,77,Georgia,Coweta County,113749,13077,GA,"COWETA COUNTY, GA",13077,,,,,,,,2006
13,79,Georgia,Crawford County,12943,13079,GA,"CRAWFORD COUNTY, GA",13079,,,,GA,CRAWFORD,1748245.8738135,"CRAWFORD COUNTY, GA",2006
13,81,Georgia,Crisp County,22718,13081,GA,"CRISP COUNTY, GA",13081,,,,GA,CRISP,15894654.61387475,"CRISP COUNTY, GA",2006
13,83,Georgia,Dade County,16411,13083,GA,"DADE COUNTY, GA",13083,,,,GA,DADE,9283320.843756,"DADE COUNTY, GA",2006
13,85,Georgia,Dawson County,20660,13085,GA,"DAWSON COUNTY, GA",13085,,,,GA,DAWSON,25733830.779385,"DAWSON COUNTY, GA",2006
13,87,Georgia,Decatur County,27835,13087,GA,"DECATUR COUNTY, GA",13087,,,,GA,DECATUR,27387161.605529,"DECATUR COUNTY, GA",2006
13,89,Georgia,DeKalb County,676687,13089,GA,"DEKALB COUNTY, GA",13089,29.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,91,Georgia,Dodge County,20954,13091,GA,"DODGE COUNTY, GA",13091,,,,GA,DODGE,22705334.473801,"DODGE COUNTY, GA",2006
13,93,Georgia,Dooly County,13719,13093,GA,"DOOLY COUNTY, GA",13093,,,,GA,DOOLY,1337650.00713075,"DOOLY COUNTY, GA",2006
13,95,Georgia,Dougherty County,94418,13095,GA,"DOUGHERTY COUNTY, GA",13095,,,,GA,DOUGHERTY,85842709.08896574,"DOUGHERTY COUNTY, GA",2006
13,97,Georgia,Douglas County,119918,13097,GA,"DOUGLAS COUNTY, GA",13097,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,DOUGLAS,85082894.01170835,"DOUGLAS COUNTY, GA",2006
13,99,Georgia,Early County,11648,13099,GA,"EARLY COUNTY, GA",13099,,,,GA,EARLY,2625856.03879425,"EARLY COUNTY, GA",2006
13,101,Georgia,Echols County,3913,13101,GA,"ECHOLS COUNTY, GA",13101,,,,,,,,2006
13,103,Georgia,Effingham County,47823,13103,GA,"EFFINGHAM COUNTY, GA",13103,,,,GA,EFFINGHAM,21547175.9672185,"EFFINGHAM COUNTY, GA",2006
13,105,Georgia,Elbert County,20631,13105,GA,"ELBERT COUNTY, GA",13105,,,,GA,ELBERT,15606644.1487095,"ELBERT COUNTY, GA",2006
13,107,Georgia,Emanuel County,22091,13107,GA,"EMANUEL COUNTY, GA",13107,,,,GA,EMANUEL,20841233.62338385,"EMANUEL COUNTY, GA",2006
13,109,Georgia,Evans County,10889,13109,GA,"EVANS COUNTY, GA",13109,,,,GA,EVANS,10520060.704391,"EVANS COUNTY, GA",2006
13,111,Georgia,Fannin County,22758,13111,GA,"FANNIN COUNTY, GA",13111,,,,GA,FANNIN,22568771.752037648,"FANNIN COUNTY, GA",2006
13,113,Georgia,Fayette County,104099,13113,GA,"FAYETTE COUNTY, GA",13113,,,,GA,FAYETTE,67847799.63448645,"FAYETTE COUNTY, GA",2006
13,115,Georgia,Floyd County,95165,13115,GA,"FLOYD COUNTY, GA",13115,15.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,117,Georgia,Forsyth County,147228,13117,GA,"FORSYTH COUNTY, GA",13117,,,,GA,FORSYTH,57695233.91772025,"FORSYTH COUNTY, GA",2006
13,119,Georgia,Franklin County,21956,13119,GA,"FRANKLIN COUNTY, GA",13119,,,,GA,FRANKLIN,31403413.1755865,"FRANKLIN COUNTY, GA",2006
13,121,Georgia,Fulton County,845181,13121,GA,"FULTON COUNTY, GA",13121,75.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,123,Georgia,Gilmer County,27665,13123,GA,"GILMER COUNTY, GA",13123,,,,GA,GILMER,28334082.23918325,"GILMER COUNTY, GA",2006
13,125,Georgia,Glascock County,2893,13125,GA,"GLASCOCK COUNTY, GA",13125,,,,GA,GLASCOCK,302.70000000000005,"GLASCOCK COUNTY, GA",2006
13,127,Georgia,Glynn County,74870,13127,GA,"GLYNN COUNTY, GA",13127,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,GLYNN,65081774.778031245,"GLYNN COUNTY, GA",2006
13,129,Georgia,Gordon County,52161,13129,GA,"GORDON COUNTY, GA",13129,,,,GA,GORDON,31420261.70161775,"GORDON COUNTY, GA",2006
13,131,Georgia,Grady County,24384,13131,GA,"GRADY COUNTY, GA",13131,,,,GA,GRADY,6799235.794141,"GRADY COUNTY, GA",2006
13,133,Georgia,Greene County,15587,13133,GA,"GREENE COUNTY, GA",13133,,,,GA,GREENE,8275689.94773025,"GREENE COUNTY, GA",2006
13,135,Georgia,Gwinnett County,740267,13135,GA,"GWINNETT COUNTY, GA",13135,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,137,Georgia,Habersham County,40616,13137,GA,"HABERSHAM COUNTY, GA",13137,,,,GA,HABERSHAM,37356244.98139675,"HABERSHAM COUNTY, GA",2006
13,139,Georgia,Hall County,166524,13139,GA,"HALL COUNTY, GA",13139,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,141,Georgia,Hancock County,9650,13141,GA,"HANCOCK COUNTY, GA",13141,,,,GA,HANCOCK,1212385.759548,"HANCOCK COUNTY, GA",2006
13,143,Georgia,Haralson County,28121,13143,GA,"HARALSON COUNTY, GA",13143,,,,GA,HARALSON,59727878.55294175,"HARALSON COUNTY, GA",2006
13,145,Georgia,Harris County,29289,13145,GA,"HARRIS COUNTY, GA",13145,,,,GA,HARRIS,1884869.8547866,"HARRIS COUNTY, GA",2006
13,147,Georgia,Hart County,24764,13147,GA,"HART COUNTY, GA",13147,,,,GA,HART,19633067.2377775,"HART COUNTY, GA",2006
13,149,Georgia,Heard County,11553,13149,GA,"HEARD COUNTY, GA",13149,,,,GA,HEARD,2339941.467342,"HEARD COUNTY, GA",2006
13,151,Georgia,Henry County,180304,13151,GA,"HENRY COUNTY, GA",13151,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,153,Georgia,Houston County,128978,13153,GA,"HOUSTON COUNTY, GA",13153,,,,GA,HOUSTON,79870516.17913325,"HOUSTON COUNTY, GA",2006
13,155,Georgia,Irwin County,9852,13155,GA,"IRWIN COUNTY, GA",13155,,,,GA,IRWIN,2176727.1286302498,"IRWIN COUNTY, GA",2006
13,157,Georgia,Jackson County,54037,13157,GA,"JACKSON COUNTY, GA",13157,,,,GA,JACKSON,66870416.872577995,"JACKSON COUNTY, GA",2006
13,159,Georgia,Jasper County,13370,13159,GA,"JASPER COUNTY, GA",13159,,,,GA,JASPER,3690166.9330377,"JASPER COUNTY, GA",2006
13,161,Georgia,Jeff Davis County,14028,13161,GA,"JEFF DAVIS COUNTY, GA",13161,,,,GA,JEFF DAVIS,10833243.15234725,"JEFF DAVIS COUNTY, GA",2006
13,163,Georgia,Jefferson County,16889,13163,GA,"JEFFERSON COUNTY, GA",13163,,,,GA,JEFFERSON,8928779.791382,"JEFFERSON COUNTY, GA",2006
13,165,Georgia,Jenkins County,8533,13165,GA,"JENKINS COUNTY, GA",13165,,,,GA,JENKINS,4846367.0764770005,"JENKINS COUNTY, GA",2006
13,167,Georgia,Johnson County,9638,13167,GA,"JOHNSON COUNTY, GA",13167,,,,GA,JOHNSON,5341810.391040999,"JOHNSON COUNTY, GA",2006
13,169,Georgia,Jones County,27563,13169,GA,"JONES COUNTY, GA",13169,,,,GA,JONES,5488936.40104975,"JONES COUNTY, GA",2006
13,171,Georgia,Lamar County,17115,13171,GA,"LAMAR COUNTY, GA",13171,,,,GA,LAMAR,6289977.6114685,"LAMAR COUNTY, GA",2006
13,173,Georgia,Lanier County,8509,13173,GA,"LANIER COUNTY, GA",13173,,,,GA,LANIER,3300749.21998315,"LANIER COUNTY, GA",2006
13,175,Georgia,Laurens County,47287,13175,GA,"LAURENS COUNTY, GA",13175,,,,GA,LAURENS,70568892.628948,"LAURENS COUNTY, GA",2006
13,177,Georgia,Lee County,27365,13177,GA,"LEE COUNTY, GA",13177,,,,GA,LEE,2919000.8001544997,"LEE COUNTY, GA",2006
13,179,Georgia,Liberty County,63047,13179,GA,"LIBERTY COUNTY, GA",13179,,,,GA,LIBERTY,23160778.0136295,"LIBERTY COUNTY, GA",2006
13,181,Georgia,Lincoln County,8198,13181,GA,"LINCOLN COUNTY, GA",13181,,,,GA,LINCOLN,4212030.855311,"LINCOLN COUNTY, GA",2006
13,183,Georgia,Long County,12152,13183,GA,"LONG COUNTY, GA",13183,,,,GA,LONG,1139895.50568025,"LONG COUNTY, GA",2006
13,185,Georgia,Lowndes County,100592,13185,GA,"LOWNDES COUNTY, GA",13185,,,,GA,LOWNDES,62081095.73568,"LOWNDES COUNTY, GA",2006
13,187,Georgia,Lumpkin County,27300,13187,GA,"LUMPKIN COUNTY, GA",13187,,,,GA,LUMPKIN,11244577.465298,"LUMPKIN COUNTY, GA",2006
13,189,Georgia,McDuffie County,21564,13189,GA,"MCDUFFIE COUNTY, GA",13189,,,,GA,MCDUFFIE,14255398.1271935,"MCDUFFIE COUNTY, GA",2006
13,191,Georgia,McIntosh County,12950,13191,GA,"MCINTOSH COUNTY, GA",13191,,,,GA,MCINTOSH,7688093.76858825,"MCINTOSH COUNTY, GA",2006
13,193,Georgia,Macon County,14364,13193,GA,"MACON COUNTY, GA",13193,,,,GA,MACON,7918340.87527275,"MACON COUNTY, GA",2006
13,195,Georgia,Madison County,27347,13195,GA,"MADISON COUNTY, GA",13195,,,,GA,MADISON,20916736.8395775,"MADISON COUNTY, GA",2006
13,197,Georgia,Marion County,8089,13197,GA,"MARION COUNTY, GA",13197,,,,GA,MARION,2124460.129224,"MARION COUNTY, GA",2006
13,199,Georgia,Meriwether County,22694,13199,GA,"MERIWETHER COUNTY, GA",13199,,,,GA,MERIWETHER,7218058.408298,"MERIWETHER COUNTY, GA",2006
13,201,Georgia,Miller County,6104,13201,GA,"MILLER COUNTY, GA",13201,,,,GA,MILLER,4073400.171619,"MILLER COUNTY, GA",2006
13,205,Georgia,Mitchell County,23579,13205,GA,"MITCHELL COUNTY, GA",13205,,,,GA,MITCHELL,8973556.3444505,"MITCHELL COUNTY, GA",2006
13,207,Georgia,Monroe County,24924,13207,GA,"MONROE COUNTY, GA",13207,,,,GA,MONROE,9833061.64677725,"MONROE COUNTY, GA",2006
13,209,Georgia,Montgomery County,9165,13209,GA,"MONTGOMERY COUNTY, GA",13209,,,,GA,MONTGOMERY,1039930.681464,"MONTGOMERY COUNTY, GA",2006
13,211,Georgia,Morgan County,17316,13211,GA,"MORGAN COUNTY, GA",13211,,,,GA,MORGAN,7882424.6158895,"MORGAN COUNTY, GA",2006
13,213,Georgia,Murray County,40173,13213,GA,"MURRAY COUNTY, GA",13213,,,,GA,MURRAY,20513711.94496425,"MURRAY COUNTY, GA",2006
13,215,Georgia,Muscogee County,189464,13215,GA,"MUSCOGEE COUNTY, GA",13215,,,,,,,,2006
13,217,Georgia,Newton County,90647,13217,GA,"NEWTON COUNTY, GA",13217,,,,GA,NEWTON,43041745.784254,"NEWTON COUNTY, GA",2006
13,219,Georgia,Oconee County,29720,13219,GA,"OCONEE COUNTY, GA",13219,,,,GA,OCONEE,10151546.83374,"OCONEE COUNTY, GA",2006
13,221,Georgia,Oglethorpe County,14030,13221,GA,"OGLETHORPE COUNTY, GA",13221,,,,GA,OGLETHORPE,3157358.981569,"OGLETHORPE COUNTY, GA",2006
13,223,Georgia,Paulding County,122635,13223,GA,"PAULDING COUNTY, GA",13223,18.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,PAULDING,57608403.15020925,"PAULDING COUNTY, GA",2006
13,225,Georgia,Peach County,25510,13225,GA,"PEACH COUNTY, GA",13225,,,,GA,PEACH,8974517.59062475,"PEACH COUNTY, GA",2006
13,227,Georgia,Pickens County,28169,13227,GA,"PICKENS COUNTY, GA",13227,,,,GA,PICKENS,22729850.33517775,"PICKENS COUNTY, GA",2006
13,229,Georgia,Pierce County,17502,13229,GA,"PIERCE COUNTY, GA",13229,,,,GA,PIERCE,13206820.49110375,"PIERCE COUNTY, GA",2006
13,231,Georgia,Pike County,16590,13231,GA,"PIKE COUNTY, GA",13231,,,,GA,PIKE,4360618.15609675,"PIKE COUNTY, GA",2006
13,233,Georgia,Polk County,40372,13233,GA,"POLK COUNTY, GA",13233,,,,GA,POLK,40741008.82895225,"POLK COUNTY, GA",2006
13,235,Georgia,Pulaski County,11183,13235,GA,"PULASKI COUNTY, GA",13235,,,,GA,PULASKI,14394463.421347,"PULASKI COUNTY, GA",2006
13,237,Georgia,Putnam County,20368,13237,GA,"PUTNAM COUNTY, GA",13237,,,,GA,PUTNAM,5626107.47881875,"PUTNAM COUNTY, GA",2006
13,239,Georgia,Quitman County,2545,13239,GA,"QUITMAN COUNTY, GA",13239,,,,,,,,2006
13,241,Georgia,Rabun County,16090,13241,GA,"RABUN COUNTY, GA",13241,,,,GA,RABUN,29702792.56484675,"RABUN COUNTY, GA",2006
13,243,Georgia,Randolph County,7786,13243,GA,"RANDOLPH COUNTY, GA",13243,,,,GA,RANDOLPH,2352951.76474125,"RANDOLPH COUNTY, GA",2006
13,245,Georgia,Richmond County,196449,13245,GA,"RICHMOND COUNTY, GA",13245,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,247,Georgia,Rockdale County,79911,13247,GA,"ROCKDALE COUNTY, GA",13247,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2006
13,249,Georgia,Schley County,4374,13249,GA,"SCHLEY COUNTY, GA",13249,,,,GA,SCHLEY,848045.0897525,"SCHLEY COUNTY, GA",2006
13,251,Georgia,Screven County,14884,13251,GA,"SCREVEN COUNTY, GA",13251,,,,GA,SCREVEN,4138654.9695395,"SCREVEN COUNTY, GA",2006
13,253,Georgia,Seminole County,8869,13253,GA,"SEMINOLE COUNTY, GA",13253,,,,GA,SEMINOLE,6058097.75981685,"SEMINOLE COUNTY, GA",2006
13,255,Georgia,Spalding County,61971,13255,GA,"SPALDING COUNTY, GA",13255,,,,GA,SPALDING,53659774.13255625,"SPALDING COUNTY, GA",2006
13,257,Georgia,Stephens County,25488,13257,GA,"STEPHENS COUNTY, GA",13257,,,,GA,STEPHENS,48404299.653815,"STEPHENS COUNTY, GA",2006
13,259,Georgia,Stewart County,5627,13259,GA,"STEWART COUNTY, GA",13259,,,,GA,STEWART,1140216.746719,"STEWART COUNTY, GA",2006
13,261,Georgia,Sumter County,32785,13261,GA,"SUMTER COUNTY, GA",13261,,,,GA,SUMTER,11634582.3297565,"SUMTER COUNTY, GA",2006
13,263,Georgia,Talbot County,6959,13263,GA,"TALBOT COUNTY, GA",13263,,,,GA,TALBOT,220380.126579,"TALBOT COUNTY, GA",2006
13,265,Georgia,Taliaferro County,1863,13265,GA,"TALIAFERRO COUNTY, GA",13265,,,,,,,,2006
13,267,Georgia,Tattnall County,23417,13267,GA,"TATTNALL COUNTY, GA",13267,,,,GA,TATTNALL,14897745.78646225,"TATTNALL COUNTY, GA",2006
13,269,Georgia,Taylor County,8798,13269,GA,"TAYLOR COUNTY, GA",13269,,,,GA,TAYLOR,4046305.401223,"TAYLOR COUNTY, GA",2006
13,271,Georgia,Telfair County,15401,13271,GA,"TELFAIR COUNTY, GA",13271,,,,GA,TELFAIR,13749308.065669,"TELFAIR COUNTY, GA",2006
13,273,Georgia,Terrell County,9969,13273,GA,"TERRELL COUNTY, GA",13273,,,,GA,TERRELL,1898639.4704535,"TERRELL COUNTY, GA",2006
13,275,Georgia,Thomas County,43901,13275,GA,"THOMAS COUNTY, GA",13275,,,,GA,THOMAS,24067947.7651655,"THOMAS COUNTY, GA",2006
13,277,Georgia,Tift County,39503,13277,GA,"TIFT COUNTY, GA",13277,,,,,,,,2006
13,279,Georgia,Toombs County,26851,13279,GA,"TOOMBS COUNTY, GA",13279,,,,GA,TOOMBS,31092516.34535025,"TOOMBS COUNTY, GA",2006
13,281,Georgia,Towns County,10281,13281,GA,"TOWNS COUNTY, GA",13281,,,,,,,,2006
13,283,Georgia,Treutlen County,6771,13283,GA,"TREUTLEN COUNTY, GA",13283,,,,GA,TREUTLEN,4434944.739993,"TREUTLEN COUNTY, GA",2006
13,285,Georgia,Troup County,63897,13285,GA,"TROUP COUNTY, GA",13285,,,,GA,TROUP,29344190.8406585,"TROUP COUNTY, GA",2006
13,287,Georgia,Turner County,9133,13287,GA,"TURNER COUNTY, GA",13287,,,,GA,TURNER,3986519.0218505,"TURNER COUNTY, GA",2006
13,289,Georgia,Twiggs County,9715,13289,GA,"TWIGGS COUNTY, GA",13289,,,,GA,TWIGGS,1165631.2438795,"TWIGGS COUNTY, GA",2006
13,291,Georgia,Union County,20460,13291,GA,"UNION COUNTY, GA",13291,,,,GA,UNION,21540584.37299515,"UNION COUNTY, GA",2006
13,293,Georgia,Upson County,27349,13293,GA,"UPSON COUNTY, GA",13293,,,,GA,UPSON,16891182.87753925,"UPSON COUNTY, GA",2006
13,295,Georgia,Walker County,66343,13295,GA,"WALKER COUNTY, GA",13295,,,,GA,WALKER,180434167.67184436,"WALKER COUNTY, GA",2006
13,297,Georgia,Walton County,77057,13297,GA,"WALTON COUNTY, GA",13297,,,,,,,,2006
13,299,Georgia,Ware County,35624,13299,GA,"WARE COUNTY, GA",13299,,,,GA,WARE,53062091.361462496,"WARE COUNTY, GA",2006
13,301,Georgia,Warren County,6038,13301,GA,"WARREN COUNTY, GA",13301,,,,GA,WARREN,602261.068116,"WARREN COUNTY, GA",2006
13,303,Georgia,Washington County,20805,13303,GA,"WASHINGTON COUNTY, GA",13303,,,,GA,WASHINGTON,9655223.310575,"WASHINGTON COUNTY, GA",2006
13,305,Georgia,Wayne County,28929,13305,GA,"WAYNE COUNTY, GA",13305,,,,GA,WAYNE,22000647.0011155,"WAYNE COUNTY, GA",2006
13,307,Georgia,Webster County,2630,13307,GA,"WEBSTER COUNTY, GA",13307,,,,,,,,2006
13,309,Georgia,Wheeler County,6954,13309,GA,"WHEELER COUNTY, GA",13309,,,,GA,WHEELER,4369230.068387,"WHEELER COUNTY, GA",2006
13,311,Georgia,White County,25575,13311,GA,"WHITE COUNTY, GA",13311,,,,GA,WHITE,18885887.63728875,"WHITE COUNTY, GA",2006
13,313,Georgia,Whitfield County,96408,13313,GA,"WHITFIELD COUNTY, GA",13313,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,WHITFIELD,50133074.0117177,"WHITFIELD COUNTY, GA",2006
13,315,Georgia,Wilcox County,8868,13315,GA,"WILCOX COUNTY, GA",13315,,,,GA,WILCOX,2691528.64821575,"WILCOX COUNTY, GA",2006
13,317,Georgia,Wilkes County,10586,13317,GA,"WILKES COUNTY, GA",13317,,,,GA,WILKES,5826155.5889835,"WILKES COUNTY, GA",2006
13,319,Georgia,Wilkinson County,9793,13319,GA,"WILKINSON COUNTY, GA",13319,,,,GA,WILKINSON,3668954.98117375,"WILKINSON COUNTY, GA",2006
13,321,Georgia,Worth County,21783,13321,GA,"WORTH COUNTY, GA",13321,,,,GA,WORTH,7114392.09948025,"WORTH COUNTY, GA",2006
16,1,Idaho,Ada County,363498,16001,ID,"ADA COUNTY, ID",16001,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,ID,ADA,261420269.01021776,"ADA COUNTY, ID",2006
16,3,Idaho,Adams County,3788,16003,ID,"ADAMS COUNTY, ID",16003,,,,ID,ADAMS,75101.3,"ADAMS COUNTY, ID",2006
16,5,Idaho,Bannock County,78491,16005,ID,"BANNOCK COUNTY, ID",16005,,,,ID,BANNOCK,40445366.538089,"BANNOCK COUNTY, ID",2006
