STATE,COUNTY,STNAME,CTYNAME,year,population,fips
28,63,Mississippi,Jefferson County,2010,7721,28063
28,65,Mississippi,Jefferson Davis County,2010,12462,28065
28,67,Mississippi,Jones County,2010,67809,28067
28,69,Mississippi,Kemper County,2010,10449,28069
28,71,Mississippi,Lafayette County,2010,47568,28071
28,73,Mississippi,Lamar County,2010,56104,28073
28,75,Mississippi,Lauderdale County,2010,80396,28075
28,77,Mississippi,Lawrence County,2010,12928,28077
28,79,Mississippi,Leake County,2010,23738,28079
28,81,Mississippi,Lee County,2010,82880,28081
28,83,Mississippi,Leflore County,2010,32418,28083
28,85,Mississippi,Lincoln County,2010,34896,28085
28,87,Mississippi,Lowndes County,2010,59796,28087
28,89,Mississippi,Madison County,2010,95538,28089
28,91,Mississippi,Marion County,2010,26992,28091
28,93,Mississippi,Marshall County,2010,37062,28093
28,95,Mississippi,Monroe County,2010,36922,28095
28,97,Mississippi,Montgomery County,2010,10898,28097
28,99,Mississippi,Neshoba County,2010,29695,28099
28,101,Mississippi,Newton County,2010,21659,28101
28,103,Mississippi,Noxubee County,2010,11482,28103
28,105,Mississippi,Oktibbeha County,2010,47723,28105
28,107,Mississippi,Panola County,2010,34640,28107
28,109,Mississippi,Pearl River County,2010,55693,28109
28,111,Mississippi,Perry County,2010,12234,28111
28,113,Mississippi,Pike County,2010,40441,28113
28,115,Mississippi,Pontotoc County,2010,30047,28115
28,117,Mississippi,Prentiss County,2010,25225,28117
28,119,Mississippi,Quitman County,2010,8158,28119
28,121,Mississippi,Rankin County,2010,142515,28121
28,123,Mississippi,Scott County,2010,28335,28123
28,125,Mississippi,Sharkey County,2010,4886,28125
28,127,Mississippi,Simpson County,2010,27526,28127
28,129,Mississippi,Smith County,2010,16498,28129
28,131,Mississippi,Stone County,2010,17907,28131
28,133,Mississippi,Sunflower County,2010,28981,28133
28,135,Mississippi,Tallahatchie County,2010,15339,28135
28,137,Mississippi,Tate County,2010,28987,28137
28,139,Mississippi,Tippah County,2010,22184,28139
28,141,Mississippi,Tishomingo County,2010,19629,28141
28,143,Mississippi,Tunica County,2010,10765,28143
28,145,Mississippi,Union County,2010,27151,28145
28,147,Mississippi,Walthall County,2010,15396,28147
28,149,Mississippi,Warren County,2010,48834,28149
28,151,Mississippi,Washington County,2010,51097,28151
28,153,Mississippi,Wayne County,2010,20772,28153
28,155,Mississippi,Webster County,2010,10268,28155
28,157,Mississippi,Wilkinson County,2010,9863,28157
28,159,Mississippi,Winston County,2010,19203,28159
28,161,Mississippi,Yalobusha County,2010,12626,28161
28,163,Mississippi,Yazoo County,2010,28134,28163
30,1,Montana,Beaverhead County,2010,9255,30001
30,3,Montana,Big Horn County,2010,12911,30003
30,5,Montana,Blaine County,2010,6503,30005
30,7,Montana,Broadwater County,2010,5633,30007
30,9,Montana,Carbon County,2010,10063,30009
30,11,Montana,Carter County,2010,1159,30011
30,13,Montana,Cascade County,2010,81507,30013
30,15,Montana,Chouteau County,2010,5810,30015
30,17,Montana,Custer County,2010,11692,30017
30,19,Montana,Daniels County,2010,1749,30019
30,21,Montana,Dawson County,2010,8950,30021
30,23,Montana,Deer Lodge County,2010,9291,30023
30,25,Montana,Fallon County,2010,2889,30025
30,27,Montana,Fergus County,2010,11585,30027
30,29,Montana,Flathead County,2010,90864,30029
30,31,Montana,Gallatin County,2010,89654,30031
30,33,Montana,Garfield County,2010,1192,30033
30,35,Montana,Glacier County,2010,13421,30035
30,37,Montana,Golden Valley County,2010,879,30037
30,39,Montana,Granite County,2010,3075,30039
30,41,Montana,Hill County,2010,16153,30041
30,43,Montana,Jefferson County,2010,11407,30043
30,45,Montana,Judith Basin County,2010,2073,30045
30,47,Montana,Lake County,2010,28789,30047
30,49,Montana,Lewis and Clark County,2010,63577,30049
30,51,Montana,Liberty County,2010,2349,30051
30,53,Montana,Lincoln County,2010,19694,30053
30,55,Montana,McCone County,2010,1745,30055
30,57,Montana,Madison County,2010,7696,30057
30,59,Montana,Meagher County,2010,1878,30059
30,61,Montana,Mineral County,2010,4229,30061
30,63,Montana,Missoula County,2010,109467,30063
30,65,Montana,Musselshell County,2010,4555,30065
30,67,Montana,Park County,2010,15596,30067
30,69,Montana,Petroleum County,2010,489,30069
30,71,Montana,Phillips County,2010,4252,30071
30,73,Montana,Pondera County,2010,6160,30073
30,75,Montana,Powder River County,2010,1739,30075
30,77,Montana,Powell County,2010,7019,30077
30,79,Montana,Prairie County,2010,1183,30079
30,81,Montana,Ravalli County,2010,40324,30081
30,83,Montana,Richland County,2010,9759,30083
30,85,Montana,Roosevelt County,2010,10443,30085
30,87,Montana,Rosebud County,2010,9242,30087
30,89,Montana,Sanders County,2010,11395,30089
30,91,Montana,Sheridan County,2010,3368,30091
30,93,Montana,Silver Bow County,2010,34230,30093
30,95,Montana,Stillwater County,2010,9114,30095
30,97,Montana,Sweet Grass County,2010,3619,30097
30,99,Montana,Teton County,2010,6074,30099
30,101,Montana,Toole County,2010,5343,30101
30,103,Montana,Treasure County,2010,718,30103
30,105,Montana,Valley County,2010,7378,30105
30,107,Montana,Wheatland County,2010,2156,30107
30,109,Montana,Wibaux County,2010,1008,30109
30,111,Montana,Yellowstone County,2010,148394,30111
37,1,North Carolina,Alamance County,2010,151431,37001
37,3,North Carolina,Alexander County,2010,37233,37003
37,5,North Carolina,Alleghany County,2010,11137,37005
