STATE,COUNTY,STNAME,CTYNAME,population,fips,STATE_ABBREV,merge_key,County Code,Deaths,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,BUYER_STATE,BUYER_COUNTY,TOTAL_MME,merge_on_arcos,Year,county_state,mortality_rate_per_100k
28,47,Mississippi,Harrison County,198340,28047,MS,"HARRISON COUNTY, MS",28047,42.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,MS,HARRISON,382808139.1493755,"HARRISON COUNTY, MS",2014,"Harrison County, Mississippi",21.175758798023594
30,111,Montana,Yellowstone County,155279,30111,MT,"YELLOWSTONE COUNTY, MT",30111,,,,MT,YELLOWSTONE,204787725.45811048,"YELLOWSTONE COUNTY, MT",2014,"Yellowstone County, Montana",
37,1,North Carolina,Alamance County,155384,37001,NC,"ALAMANCE COUNTY, NC",37001,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,ALAMANCE,147895089.065586,"ALAMANCE COUNTY, NC",2014,"Alamance County, North Carolina",10.29707048344746
37,21,North Carolina,Buncombe County,249084,37021,NC,"BUNCOMBE COUNTY, NC",37021,28.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,BUNCOMBE,828370658.779942,"BUNCOMBE COUNTY, NC",2014,"Buncombe County, North Carolina",11.241187711775947
37,35,North Carolina,Catawba County,155085,37035,NC,"CATAWBA COUNTY, NC",37035,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,CATAWBA,339030622.4040605,"CATAWBA COUNTY, NC",2014,"Catawba County, North Carolina",16.76499983879808
37,51,North Carolina,Cumberland County,332364,37051,NC,"CUMBERLAND COUNTY, NC",37051,39.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,CUMBERLAND,443661566.4860975,"CUMBERLAND COUNTY, NC",2014,"Cumberland County, North Carolina",11.734122829187276
37,57,North Carolina,Davidson County,163383,37057,NC,"DAVIDSON COUNTY, NC",37057,31.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,DAVIDSON,209667784.127079,"DAVIDSON COUNTY, NC",2014,"Davidson County, North Carolina",18.973822245888496
37,67,North Carolina,Forsyth County,364439,37067,NC,"FORSYTH COUNTY, NC",37067,48.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,FORSYTH,489250094.412287,"FORSYTH COUNTY, NC",2014,"Forsyth County, North Carolina",13.170928468138701
37,71,North Carolina,Gaston County,210545,37071,NC,"GASTON COUNTY, NC",37071,40.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,GASTON,343144286.2151615,"GASTON COUNTY, NC",2014,"Gaston County, North Carolina",18.998313899641406
37,97,North Carolina,Iredell County,166498,37097,NC,"IREDELL COUNTY, NC",37097,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,IREDELL,334084584.7740925,"IREDELL COUNTY, NC",2014,"Iredell County, North Carolina",15.015195377722254
37,101,North Carolina,Johnston County,180710,37101,NC,"JOHNSTON COUNTY, NC",37101,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,JOHNSTON,152104864.9318955,"JOHNSTON COUNTY, NC",2014,"Johnston County, North Carolina",6.0871008798627635
37,179,North Carolina,Union County,217689,37179,NC,"UNION COUNTY, NC",37179,18.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,UNION,185311723.0909975,"UNION COUNTY, NC",2014,"Union County, North Carolina",8.268676873888896
41,17,Oregon,Deschutes County,169512,41017,OR,"DESCHUTES COUNTY, OR",41017,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,DESCHUTES,150776219.974246,"DESCHUTES COUNTY, OR",2014,"Deschutes County, Oregon",5.899287366086177
41,29,Oregon,Jackson County,209189,41029,OR,"JACKSON COUNTY, OR",41029,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,JACKSON,450030407.5256945,"JACKSON COUNTY, OR",2014,"Jackson County, Oregon",10.516805376955768
41,39,Oregon,Lane County,358027,41039,OR,"LANE COUNTY, OR",41039,48.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,LANE,600872461.2599801,"LANE COUNTY, OR",2014,"Lane County, Oregon",13.406810100914177
41,47,Oregon,Marion County,324433,41047,OR,"MARION COUNTY, OR",41047,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,MARION,354161004.622491,"MARION COUNTY, OR",2014,"Marion County, Oregon",3.390530556386064
41,67,Oregon,Washington County,562316,41067,OR,"WASHINGTON COUNTY, OR",41067,31.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,WASHINGTON,463602260.2317185,"WASHINGTON COUNTY, OR",2014,"Washington County, Oregon",5.512914446681225
45,3,South Carolina,Aiken County,164215,45003,SC,"AIKEN COUNTY, SC",45003,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,AIKEN,162371901.34674102,"AIKEN COUNTY, SC",2014,"Aiken County, South Carolina",15.832901988247116
45,13,South Carolina,Beaufort County,175040,45013,SC,"BEAUFORT COUNTY, SC",45013,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,BEAUFORT,124523588.505246,"BEAUFORT COUNTY, SC",2014,"Beaufort County, South Carolina",5.712979890310786
45,15,South Carolina,Berkeley County,198295,45015,SC,"BERKELEY COUNTY, SC",45015,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,BERKELEY,137542760.2183441,"BERKELEY COUNTY, SC",2014,"Berkeley County, South Carolina",11.598880455886432
45,51,South Carolina,Horry County,297760,45051,SC,"HORRY COUNTY, SC",45051,55.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,HORRY,480737155.1683715,"HORRY COUNTY, SC",2014,"Horry County, South Carolina",18.471252015045675
47,125,Tennessee,Montgomery County,189005,47125,TN,"MONTGOMERY COUNTY, TN",47125,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,MONTGOMERY,200563178.19721848,"MONTGOMERY COUNTY, TN",2014,"Montgomery County, Tennessee",11.639903706251157
47,165,Tennessee,Sumner County,172269,47165,TN,"SUMNER COUNTY, TN",47165,27.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,SUMNER,216732345.3910915,"SUMNER COUNTY, TN",2014,"Sumner County, Tennessee",15.673162321717777
47,187,Tennessee,Williamson County,205334,47187,TN,"WILLIAMSON COUNTY, TN",47187,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,WILLIAMSON,185851402.91530448,"WILLIAMSON COUNTY, TN",2014,"Williamson County, Tennessee",6.818159681299735
53,5,Washington,Benton County,186489,53005,WA,"BENTON COUNTY, WA",53005,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,BENTON,234613325.27025,"BENTON COUNTY, WA",2014,"Benton County, Washington",10.724493133643271
53,35,Washington,Kitsap County,253387,53035,WA,"KITSAP COUNTY, WA",53035,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,KITSAP,205218182.056542,"KITSAP COUNTY, WA",2014,"Kitsap County, Washington",7.893064758649813
53,63,Washington,Spokane County,482857,53063,WA,"SPOKANE COUNTY, WA",53063,50.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,SPOKANE,681029251.4867795,"SPOKANE COUNTY, WA",2014,"Spokane County, Washington",10.355032649417945
53,67,Washington,Thurston County,264909,53067,WA,"THURSTON COUNTY, WA",53067,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,THURSTON,252094711.412576,"THURSTON COUNTY, WA",2014,"Thurston County, Washington",7.549762371229366
53,73,Washington,Whatcom County,208154,53073,WA,"WHATCOM COUNTY, WA",53073,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,WHATCOM,231512531.762938,"WHATCOM COUNTY, WA",2014,"Whatcom County, Washington",6.72578955965295
53,77,Washington,Yakima County,246870,53077,WA,"YAKIMA COUNTY, WA",53077,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,YAKIMA,225998592.465679,"YAKIMA COUNTY, WA",2014,"Yakima County, Washington",9.316644387734435
6,7,California,Butte County,224631,6007,CA,"BUTTE COUNTY, CA",6007,,,,CA,BUTTE,460835712.39348894,"BUTTE COUNTY, CA",2015,"Butte County, California",
6,17,California,El Dorado County,184569,6017,CA,"EL DORADO COUNTY, CA",6017,,,,CA,EL DORADO,168923228.62094066,"EL DORADO COUNTY, CA",2015,"El Dorado County, California",
6,19,California,Fresno County,969488,6019,CA,"FRESNO COUNTY, CA",6019,,,,CA,FRESNO,788907929.4116611,"FRESNO COUNTY, CA",2015,"Fresno County, California",
6,25,California,Imperial County,178937,6025,CA,"IMPERIAL COUNTY, CA",6025,,,,CA,IMPERIAL,111577486.742554,"IMPERIAL COUNTY, CA",2015,"Imperial County, California",
6,29,California,Kern County,876031,6029,CA,"KERN COUNTY, CA",6029,,,,CA,KERN,653232816.1345881,"KERN COUNTY, CA",2015,"Kern County, California",
6,39,California,Madera County,153576,6039,CA,"MADERA COUNTY, CA",6039,,,,CA,MADERA,87612585.311529,"MADERA COUNTY, CA",2015,"Madera County, California",
6,47,California,Merced County,266353,6047,CA,"MERCED COUNTY, CA",6047,,,,CA,MERCED,202561153.56660417,"MERCED COUNTY, CA",2015,"Merced County, California",
6,53,California,Monterey County,430552,6053,CA,"MONTEREY COUNTY, CA",6053,,,,CA,MONTEREY,291005225.975947,"MONTEREY COUNTY, CA",2015,"Monterey County, California",
6,61,California,Placer County,372841,6061,CA,"PLACER COUNTY, CA",6061,,,,CA,PLACER,506404698.9680977,"PLACER COUNTY, CA",2015,"Placer County, California",
6,83,California,Santa Barbara County,442229,6083,CA,"SANTA BARBARA COUNTY, CA",6083,,,,CA,SANTA BARBARA,371477420.05265576,"SANTA BARBARA COUNTY, CA",2015,"Santa Barbara County, California",
6,87,California,Santa Cruz County,273503,6087,CA,"SANTA CRUZ COUNTY, CA",6087,,,,CA,SANTA CRUZ,250809648.01686648,"SANTA CRUZ COUNTY, CA",2015,"Santa Cruz County, California",
6,89,California,Shasta County,178314,6089,CA,"SHASTA COUNTY, CA",6089,,,,CA,SHASTA,350845295.8565165,"SHASTA COUNTY, CA",2015,"Shasta County, California",
6,97,California,Sonoma County,500863,6097,CA,"SONOMA COUNTY, CA",6097,,,,CA,SONOMA,646402232.6513649,"SONOMA COUNTY, CA",2015,"Sonoma County, California",
8,1,Colorado,Adams County,490443,8001,CO,"ADAMS COUNTY, CO",8001,,,,CO,ADAMS,391092087.8926525,"ADAMS COUNTY, CO",2015,"Adams County, Colorado",
8,13,Colorado,Boulder County,318027,8013,CO,"BOULDER COUNTY, CO",8013,,,,CO,BOULDER,261012120.61726397,"BOULDER COUNTY, CO",2015,"Boulder County, Colorado",
8,101,Colorado,Pueblo County,163006,8101,CO,"PUEBLO COUNTY, CO",8101,,,,CO,PUEBLO,265474748.495589,"PUEBLO COUNTY, CO",2015,"Pueblo County, Colorado",
12,1,Florida,Alachua County,259052,12001,FL,"ALACHUA COUNTY, FL",12001,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,ALACHUA,487737386.3117373,"ALACHUA COUNTY, FL",2015,"Alachua County, Florida",8.878526319040192
12,5,Florida,Bay County,181488,12005,FL,"BAY COUNTY, FL",12005,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,BAY,278511320.32968426,"BAY COUNTY, FL",2015,"Bay County, Florida",13.77501542801728
12,15,Florida,Charlotte County,172382,12015,FL,"CHARLOTTE COUNTY, FL",12015,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,CHARLOTTE,235068664.61702847,"CHARLOTTE COUNTY, FL",2015,"Charlotte County, Florida",6.381176688981449
12,19,Florida,Clay County,202392,12019,FL,"CLAY COUNTY, FL",12019,41.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,CLAY,281426240.70182097,"CLAY COUNTY, FL",2015,"Clay County, Florida",20.257717696351634
12,21,Florida,Collier County,356041,12021,FL,"COLLIER COUNTY, FL",12021,48.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,COLLIER,400067164.987998,"COLLIER COUNTY, FL",2015,"Collier County, Florida",13.481593411994686
12,33,Florida,Escambia County,309311,12033,FL,"ESCAMBIA COUNTY, FL",12033,51.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,ESCAMBIA,541542418.6685139,"ESCAMBIA COUNTY, FL",2015,"Escambia County, Florida",16.488259389417124
12,69,Florida,Lake County,325154,12069,FL,"LAKE COUNTY, FL",12069,38.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,LAKE,363417468.5953787,"LAKE COUNTY, FL",2015,"Lake County, Florida",11.686769961310642
12,73,Florida,Leon County,285904,12073,FL,"LEON COUNTY, FL",12073,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,LEON,253927798.65524948,"LEON COUNTY, FL",2015,"Leon County, Florida",4.896748558956853
12,81,Florida,Manatee County,362548,12081,FL,"MANATEE COUNTY, FL",12081,137.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MANATEE,590336472.880403,"MANATEE COUNTY, FL",2015,"Manatee County, Florida",37.78809978264947
12,85,Florida,Martin County,155559,12085,FL,"MARTIN COUNTY, FL",12085,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MARTIN,176562401.955393,"MARTIN COUNTY, FL",2015,"Martin County, Florida",14.785386895004468
12,101,Florida,Pasco County,494895,12101,FL,"PASCO COUNTY, FL",12101,95.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,PASCO,722172925.636048,"PASCO COUNTY, FL",2015,"Pasco County, Florida",19.195991068812578
12,113,Florida,Santa Rosa County,166226,12113,FL,"SANTA ROSA COUNTY, FL",12113,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SANTA ROSA,173153598.3351965,"SANTA ROSA COUNTY, FL",2015,"Santa Rosa County, Florida",13.234993322344279
12,115,Florida,Sarasota County,404761,12115,FL,"SARASOTA COUNTY, FL",12115,83.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SARASOTA,682574860.8618319,"SARASOTA COUNTY, FL",2015,"Sarasota County, Florida",20.505928189721836
13,21,Georgia,Bibb County,153945,13021,GA,"BIBB COUNTY, GA",13021,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,BIBB,264936456.41816896,"BIBB COUNTY, GA",2015,"Bibb County, Georgia",9.094157004124849
13,51,Georgia,Chatham County,285959,13051,GA,"CHATHAM COUNTY, GA",13051,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHATHAM,1901699402.6259267,"CHATHAM COUNTY, GA",2015,"Chatham County, Georgia",8.392811556901513
13,57,Georgia,Cherokee County,235329,13057,GA,"CHEROKEE COUNTY, GA",13057,50.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHEROKEE,209526190.252428,"CHEROKEE COUNTY, GA",2015,"Cherokee County, Georgia",21.2468501544646
13,151,Georgia,Henry County,216414,13151,GA,"HENRY COUNTY, GA",13151,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,HENRY,168746197.19048598,"HENRY COUNTY, GA",2015,"Henry County, Georgia",11.55193286940771
13,223,Georgia,Paulding County,151649,13223,GA,"PAULDING COUNTY, GA",13223,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,PAULDING,98916672.575306,"PAULDING COUNTY, GA",2015,"Paulding County, Georgia",15.82601929455519
16,1,Idaho,Ada County,432862,16001,ID,"ADA COUNTY, ID",16001,30.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,ID,ADA,568804383.5244621,"ADA COUNTY, ID",2015,"Ada County, Idaho",6.930615300026337
28,49,Mississippi,Hinds County,244216,28049,MS,"HINDS COUNTY, MS",28049,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,MS,HINDS,207340703.229662,"HINDS COUNTY, MS",2015,"Hinds County, Mississippi",4.913682969174829
30,111,Montana,Yellowstone County,156529,30111,MT,"YELLOWSTONE COUNTY, MT",30111,,,,MT,YELLOWSTONE,205628906.9873611,"YELLOWSTONE COUNTY, MT",2015,"Yellowstone County, Montana",
37,1,North Carolina,Alamance County,157037,37001,NC,"ALAMANCE COUNTY, NC",37001,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,ALAMANCE,156518058.01931828,"ALAMANCE COUNTY, NC",2015,"Alamance County, North Carolina",8.915096442239728
37,21,North Carolina,Buncombe County,251954,37021,NC,"BUNCOMBE COUNTY, NC",37021,37.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,BUNCOMBE,894805159.895562,"BUNCOMBE COUNTY, NC",2015,"Buncombe County, North Carolina",14.685220317994554
37,35,North Carolina,Catawba County,155527,37035,NC,"CATAWBA COUNTY, NC",37035,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,CATAWBA,342110336.35229796,"CATAWBA COUNTY, NC",2015,"Catawba County, North Carolina",15.43140419348409
37,51,North Carolina,Cumberland County,331203,37051,NC,"CUMBERLAND COUNTY, NC",37051,46.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,CUMBERLAND,470993356.12662953,"CUMBERLAND COUNTY, NC",2015,"Cumberland County, North Carolina",13.888763084875439
37,57,North Carolina,Davidson County,163486,37057,NC,"DAVIDSON COUNTY, NC",37057,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,DAVIDSON,225260613.7978575,"DAVIDSON COUNTY, NC",2015,"Davidson County, North Carolina",14.068482928201803
37,67,North Carolina,Forsyth County,367365,37067,NC,"FORSYTH COUNTY, NC",37067,58.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,FORSYTH,557963748.1656932,"FORSYTH COUNTY, NC",2015,"Forsyth County, North Carolina",15.788112640017422
37,71,North Carolina,Gaston County,212919,37071,NC,"GASTON COUNTY, NC",37071,36.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,GASTON,370831072.3786306,"GASTON COUNTY, NC",2015,"Gaston County, North Carolina",16.907838191988503
37,97,North Carolina,Iredell County,169453,37097,NC,"IREDELL COUNTY, NC",37097,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,IREDELL,369567299.722107,"IREDELL COUNTY, NC",2015,"Iredell County, North Carolina",11.802682749789028
37,101,North Carolina,Johnston County,185104,37101,NC,"JOHNSTON COUNTY, NC",37101,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,JOHNSTON,158118839.7757795,"JOHNSTON COUNTY, NC",2015,"Johnston County, North Carolina",12.965684155933962
37,179,North Carolina,Union County,221949,37179,NC,"UNION COUNTY, NC",37179,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,UNION,191579165.25131604,"UNION COUNTY, NC",2015,"Union County, North Carolina",9.91218703395825
41,29,Oregon,Jackson County,211403,41029,OR,"JACKSON COUNTY, OR",41029,21.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,JACKSON,420869216.94769824,"JACKSON COUNTY, OR",2015,"Jackson County, Oregon",9.933633865176937
41,39,Oregon,Lane County,361946,41039,OR,"LANE COUNTY, OR",41039,52.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,LANE,537549430.2930115,"LANE COUNTY, OR",2015,"Lane County, Oregon",14.36678399540263
41,47,Oregon,Marion County,329060,41047,OR,"MARION COUNTY, OR",41047,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,MARION,361012632.31639,"MARION COUNTY, OR",2015,"Marion County, Oregon",7.90129459673008
41,67,Oregon,Washington County,572664,41067,OR,"WASHINGTON COUNTY, OR",41067,29.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,WASHINGTON,451030346.88321054,"WASHINGTON COUNTY, OR",2015,"Washington County, Oregon",5.064051520612436
45,3,South Carolina,Aiken County,165688,45003,SC,"AIKEN COUNTY, SC",45003,30.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,AIKEN,170444855.213401,"AIKEN COUNTY, SC",2015,"Aiken County, South Carolina",18.106320312877216
45,13,South Carolina,Beaufort County,179796,45013,SC,"BEAUFORT COUNTY, SC",45013,,,,SC,BEAUFORT,136179071.882527,"BEAUFORT COUNTY, SC",2015,"Beaufort County, South Carolina",
45,15,South Carolina,Berkeley County,203066,45015,SC,"BERKELEY COUNTY, SC",45015,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,BERKELEY,158525364.65497273,"BERKELEY COUNTY, SC",2015,"Berkeley County, South Carolina",12.311268257610825
45,35,South Carolina,Dorchester County,152809,45035,SC,"DORCHESTER COUNTY, SC",45035,27.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,DORCHESTER,143546543.78388998,"DORCHESTER COUNTY, SC",2015,"Dorchester County, South Carolina",17.66911634785909
45,51,South Carolina,Horry County,308987,45051,SC,"HORRY COUNTY, SC",45051,46.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,HORRY,475989801.363559,"HORRY COUNTY, SC",2015,"Horry County, South Carolina",14.88735772055135
47,125,Tennessee,Montgomery County,192398,47125,TN,"MONTGOMERY COUNTY, TN",47125,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,MONTGOMERY,198814795.9622105,"MONTGOMERY COUNTY, TN",2015,"Montgomery County, Tennessee",11.95438622023098
47,165,Tennessee,Sumner County,175326,47165,TN,"SUMNER COUNTY, TN",47165,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,SUMNER,210032259.03237095,"SUMNER COUNTY, TN",2015,"Sumner County, Tennessee",12.54805334063402
53,5,Washington,Benton County,190218,53005,WA,"BENTON COUNTY, WA",53005,28.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,BENTON,258072253.89328495,"BENTON COUNTY, WA",2015,"Benton County, Washington",14.719952896150732
53,35,Washington,Kitsap County,259232,53035,WA,"KITSAP COUNTY, WA",53035,29.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,KITSAP,209610623.438599,"KITSAP COUNTY, WA",2015,"Kitsap County, Washington",11.186890507344772
53,63,Washington,Spokane County,488610,53063,WA,"SPOKANE COUNTY, WA",53063,74.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,SPOKANE,714326549.1406548,"SPOKANE COUNTY, WA",2015,"Spokane County, Washington",15.145003172264179
53,67,Washington,Thurston County,267978,53067,WA,"THURSTON COUNTY, WA",53067,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,THURSTON,263259313.535549,"THURSTON COUNTY, WA",2015,"Thurston County, Washington",9.702288993872632
53,73,Washington,Whatcom County,211836,53073,WA,"WHATCOM COUNTY, WA",53073,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,WHATCOM,243622540.34269008,"WHATCOM COUNTY, WA",2015,"Whatcom County, Washington",10.857455767669329
53,77,Washington,Yakima County,247800,53077,WA,"YAKIMA COUNTY, WA",53077,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,YAKIMA,234197940.2815295,"YAKIMA COUNTY, WA",2015,"Yakima County, Washington",10.49233252623083
