BUYER_STATE,BUYER_COUNTY,YEAR,TOTAL_MME,BUYER_BUS_ACT,unique_buyers
CA,FRESNO,2008,733428415.466597,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",7715
CA,FRESNO,2009,775775392.626141,"ANALYTICAL LAB,CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY,TEACHING INSTITUTION",6732
CA,FRESNO,2010,818996391.113797,"ANALYTICAL LAB,CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY,TEACHING INSTITUTION",6815
CA,FRESNO,2011,862995911.7481065,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY,TEACHING INSTITUTION",6485
CA,FRESNO,2012,887485995.8621305,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY,TEACHING INSTITUTION",6539
CA,FRESNO,2013,838871198.3256173,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY,TEACHING INSTITUTION",6929
CA,FRESNO,2014,814535091.873346,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY,TEACHING INSTITUTION",6627
CA,FRESNO,2015,788907929.4116611,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,PRACTITIONER,RETAIL PHARMACY,TEACHING INSTITUTION",1599
CA,FRESNO,2016,767689895.5596611,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY,TEACHING INSTITUTION",1572
CA,FRESNO,2017,719723631.2887034,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC NG,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,PRACTITIONER,RETAIL PHARMACY,TEACHING INSTITUTION",1720
CA,FRESNO,2018,645600759.40883,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,PRACTITIONER,RETAIL PHARMACY,TEACHING INSTITUTION",1321
CA,FRESNO,2019,607139808.8955777,"CHAIN PHARMACY,DETOXIFICATION,HOSP/CLINIC FED,HOSP/CLINIC NG,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,PRACTITIONER,RETAIL PHARMACY,TEACHING INSTITUTION",1649
CA,GLENN,2006,27612424.916836,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",336
CA,GLENN,2007,29528816.1065205,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",304
CA,GLENN,2008,31398849.7468795,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",319
CA,GLENN,2009,30446714.390414998,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",292
CA,GLENN,2010,31895476.1139815,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",355
CA,GLENN,2011,29331782.7748615,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",308
CA,GLENN,2012,26605111.2133345,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",315
CA,GLENN,2013,24515495.7375725,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",345
CA,GLENN,2014,25858357.079701,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",366
CA,GLENN,2015,27538828.95353,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",77
CA,GLENN,2016,25717688.856169246,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",81
CA,GLENN,2017,22788367.785981,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",98
CA,GLENN,2018,20713522.614363,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",74
CA,GLENN,2019,18887678.433682,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",100
CA,HUMBOLDT,2006,213696850.0723605,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1647
CA,HUMBOLDT,2007,238603005.7178576,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1618
CA,HUMBOLDT,2008,258915279.6067375,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1673
CA,HUMBOLDT,2009,268666371.13241726,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1463
CA,HUMBOLDT,2010,264379612.7851105,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1534
CA,HUMBOLDT,2011,272190377.270624,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",1575
CA,HUMBOLDT,2012,274531440.856967,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",1597
CA,HUMBOLDT,2013,261344141.8017195,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",1622
CA,HUMBOLDT,2014,248072854.7951518,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",1672
CA,HUMBOLDT,2015,236938499.822233,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",402
CA,HUMBOLDT,2016,351646435.34413916,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",391
CA,HUMBOLDT,2017,476416071.0690815,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",401
CA,HUMBOLDT,2018,447425314991.3889,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",309
CA,HUMBOLDT,2019,581208704.205419,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",398
CA,IMPERIAL,2006,62383783.169504,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1257
CA,IMPERIAL,2007,62991766.871559,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1295
CA,IMPERIAL,2008,78256957.2310915,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",1375
CA,IMPERIAL,2009,84324390.394297,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",1442
CA,IMPERIAL,2010,85109283.06463,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",1444
CA,IMPERIAL,2011,97084450.3362415,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",1498
CA,IMPERIAL,2012,97084866.9971015,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",1577
CA,IMPERIAL,2013,113963335.501964,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",1660
CA,IMPERIAL,2014,111267707.661053,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",1623
CA,IMPERIAL,2015,111577486.742554,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",324
CA,IMPERIAL,2016,113640524.326713,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",338
CA,IMPERIAL,2017,110483056.8749595,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",410
CA,IMPERIAL,2018,100109884.37176049,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",298
CA,IMPERIAL,2019,81967220.398443,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",390
CA,INYO,2006,14513852.374179,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",329
CA,INYO,2007,18097897.404082,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",356
CA,INYO,2008,22356709.4637195,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",345
CA,INYO,2009,24380820.774996,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",375
CA,INYO,2010,22676559.360241,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",351
CA,INYO,2011,28930808.725537498,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",378
CA,INYO,2012,30595800.75523,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",389
CA,INYO,2013,31941988.578652997,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",376
CA,INYO,2014,29781573.1353755,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",364
CA,INYO,2015,28410428.127649497,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",71
CA,INYO,2016,28429689.344352998,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",90
CA,INYO,2017,28594900.721201,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",105
CA,INYO,2018,29424244.53817,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",79
CA,INYO,2019,22914675.347358,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",100
CA,KERN,2006,478558303.16036797,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",6200
CA,KERN,2007,541862698.375168,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",6061
CA,KERN,2008,591242466.2010219,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY,TEACHING INSTITUTION",6302
CA,KERN,2009,636636960.3065655,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",5957
CA,KERN,2010,657049400.7682577,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",6019
CA,KERN,2011,705401173.9621114,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",6061
CA,KERN,2012,725112306.232958,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,RETAIL PHARMACY",6508
CA,KERN,2013,705163115.100148,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,RETAIL PHARMACY",6491
CA,KERN,2014,664366130.4964468,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,RETAIL PHARMACY",6454
CA,KERN,2015,653232816.1345881,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",1437
CA,KERN,2016,639351220.6279905,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",1448
CA,KERN,2017,591728764.8920506,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",1836
CA,KERN,2018,514921177.5384849,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",1374
CA,KERN,2019,484217883.781073,"ANALYTICAL LAB,CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY,TEACHING INSTITUTION",1765
CA,KINGS,2006,375811911.65904,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",1213
CA,KINGS,2007,469020875.8436056,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",1174
CA,KINGS,2008,547754977.1349756,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",1243
CA,KINGS,2009,536142766.5755255,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",1258
CA,KINGS,2010,630620498.9755685,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",1212
CA,KINGS,2011,756801516.2741355,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",1260
CA,KINGS,2012,831082768.360706,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",1266
CA,KINGS,2013,929651709.569133,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",1222
CA,KINGS,2014,787722036.5697759,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",1164
CA,KINGS,2015,426870311.634721,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",235
CA,KINGS,2016,473018841.26469797,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",246
CA,KINGS,2017,520207861.95656145,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",311
CA,KINGS,2018,198409269.2454787,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",246
CA,KINGS,2019,61309521.7921725,"CHAIN PHARMACY,HOSP/CLINIC- MIL,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",303
CA,LAKE,2006,118985858.3073355,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",798
CA,LAKE,2007,131001527.3621065,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",790
CA,LAKE,2008,150868241.655169,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",901
CA,LAKE,2009,163675366.55453148,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",851
CA,LAKE,2010,173681657.457347,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",952
CA,LAKE,2011,177776207.100464,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",903
CA,LAKE,2012,185658606.9170275,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",938
CA,LAKE,2013,180894840.281276,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",992
CA,LAKE,2014,172014907.8196735,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",944
CA,LAKE,2015,157612616.44831198,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",223
CA,LAKE,2016,138112033.853001,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",226
CA,LAKE,2017,124217340.43279819,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",254
CA,LAKE,2018,113275327.59884499,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",171
CA,LAKE,2019,107513217.339032,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",209
CA,LASSEN,2006,55274745.2886545,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",508
CA,LASSEN,2007,58346978.32426825,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",522
CA,LASSEN,2008,66520841.94551875,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",525
CA,LASSEN,2009,72909397.8916385,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",466
CA,LASSEN,2010,73010690.764483,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",451
CA,LASSEN,2011,73323048.0673635,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",508
CA,LASSEN,2012,74851022.1457455,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",425
CA,LASSEN,2013,61564213.727748,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",423
CA,LASSEN,2014,52570442.4280225,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",445
CA,LASSEN,2015,39310841.5987475,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",100
CA,LASSEN,2016,29304669.756853998,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",110
CA,LASSEN,2017,24582059.284777,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",130
CA,LASSEN,2018,19756893.115545,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",83
CA,LASSEN,2019,18894552.614713,"CHAIN PHARMACY,HOSP/CLINIC FED,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",104
CA,LOS ANGELES,2006,11193814679.023712,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,COMP/MAINT/DETOX,DETOXIFICATION,DISTRIBUTOR,HOSP/CLINIC FED,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,IMPORTER,M/O PHARMACY,MAINT & DETOX,MAINTENANCE,MANUFACTURER,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",68946
CA,LOS ANGELES,2007,12512637074.002342,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,COMP/MAINT/DETOX,DETOXIFICATION,DISTRIBUTOR,HOSP/CLINIC FED,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MANUFACTURER,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",67051
